pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-11 09:34:56 UTC,33.6,1,-73.872325,40.774242,-73.981058,40.780856,1
2010-04-19 18:37:10 UTC,12.1,1,-73.994231,40.741368,-73.959884,40.779755,1
2010-04-15 20:53:53 UTC,5.3,0,-73.976608,40.785808,-73.971652,40.782378,1
2010-04-15 22:03:27 UTC,12.1,1,-73.969773,40.760022,-73.910777,40.765026,1
2010-04-21 15:16:16 UTC,9.7,0,-73.970069,40.797163,-73.981841,40.763366,1
2010-04-17 11:12:34 UTC,20.5,1,-73.969179,40.79362,-74.015907,40.707564,1
2010-04-13 09:20:36 UTC,6.5,0,-73.987159,40.756601,-73.988346,40.743525,1
2010-04-17 21:40:29 UTC,7.7,0,-73.984993,40.748286,-73.980592,40.730464,1
2010-04-16 16:12:33 UTC,8.9,0,-73.967903,40.767467,-73.970333,40.771,1
2010-04-22 13:51:43 UTC,9.7,0,-73.962516,40.778802,-73.975319,40.758091,1
2010-04-17 16:25:43 UTC,4.5,0,-73.978366,40.765656,-73.970485,40.765151,1
2010-04-18 19:52:31 UTC,9.3,0,-73.977019,40.764637,-74.005559,40.740151,1
2010-04-21 22:18:08 UTC,13.7,1,-73.989806,40.729588,-73.999922,40.761554,1
2010-04-18 11:49:11 UTC,10.5,1,-73.985446,40.722073,-73.95801,40.7652,1
2010-04-21 09:31:14 UTC,30.67,1,-73.978365,40.747094,-73.832398,40.708245,1
2010-04-19 14:56:28 UTC,4.9,0,-73.954655,40.763997,-73.958088,40.761362,1
2010-04-22 13:50:21 UTC,10.1,1,-73.994446,40.750665,-73.980954,40.781873,1
2010-04-15 08:55:54 UTC,12.1,1,-73.990883,40.718142,-73.970786,40.762769,1
2010-04-16 03:57:04 UTC,7.3,0,-73.977505,40.784534,-73.987654,40.760337,1
2010-04-17 10:59:25 UTC,15.7,1,-74.008814,40.703874,-73.969826,40.75976,1
2010-04-18 09:06:03 UTC,22.1,1,-73.967886,40.764777,-73.870536,40.773812,1
2010-04-19 06:29:34 UTC,7.7,0,-73.988703,40.774069,-73.975126,40.750949,1
2010-04-17 03:23:52 UTC,18.5,1,-74.004042,40.742679,-73.950283,40.779952,1
2010-04-20 23:47:30 UTC,5.3,0,-74.002749,40.751172,-73.991201,40.751104,2
2010-04-19 15:54:00 UTC,7.7,0,-73.971595,40.746505,-73.952662,40.775718,1
2010-04-19 22:52:34 UTC,7.3,0,-73.971369,40.763254,-73.952704,40.775759,2
2010-04-12 19:27:28 UTC,7.3,0,-73.964203,40.770547,-73.982346,40.772442,1
2010-04-12 15:57:28 UTC,10.1,1,-73.981677,40.759116,-73.948606,40.78289,1
2010-04-22 10:36:36 UTC,8.1,0,-73.994137,40.751145,-73.998882,40.761117,1
2010-04-12 21:03:44 UTC,5.7,0,-73.999235,40.739203,-73.998287,40.722826,1
2010-04-18 05:51:55 UTC,5.7,0,-73.987461,40.747796,-74.001059,40.731544,1
2010-04-21 12:12:33 UTC,6.1,0,-73.981667,40.746697,-73.988688,40.747078,1
2010-04-15 22:14:24 UTC,16.1,1,-73.988665,40.763607,-73.988173,40.720241,1
2010-04-16 08:25:39 UTC,10.9,1,-73.957348,40.783356,-73.975402,40.753149,1
2010-04-14 22:37:29 UTC,7.3,0,-73.93354,40.802885,-73.954969,40.820105,1
2010-04-20 14:30:19 UTC,8.1,0,-73.987953,40.764625,-73.971758,40.758563,1
2010-04-19 13:34:35 UTC,12.9,1,-73.992593,40.730492,-74.002372,40.685731,1
2010-04-21 21:30:32 UTC,7.3,0,-73.988385,40.736333,-73.990778,40.723723,3
2010-04-24 09:35:00 UTC,21.7,1,-73.94539,40.793453,-74.00135,40.722693,2
2010-04-15 13:55:28 UTC,7.3,0,-73.974219,40.762272,-73.958561,40.764801,1
2010-04-18 14:25:15 UTC,6.5,0,-73.963007,40.758096,-73.955702,40.779609,1
2010-04-23 07:27:22 UTC,5.3,0,-73.975296,40.752013,-73.988852,40.741346,1
2010-04-21 22:21:29 UTC,6.5,0,-73.959769,40.7708,-73.981993,40.770599,1
2010-04-14 18:10:16 UTC,2.5,0,-73.991421,40.749904,-73.991035,40.74947,1
2010-04-20 15:37:58 UTC,4.9,0,-73.998383,40.760964,-73.990701,40.757391,2
2010-04-18 01:51:18 UTC,16.5,1,-74.007393,40.726037,-73.952051,40.783807,1
2010-04-24 16:09:28 UTC,6.9,0,-73.994617,40.75067,-73.977435,40.765952,3
2010-04-12 11:12:00 UTC,14.9,1,-74.010632,40.70306,-74.000727,40.752363,1
2010-04-22 09:20:58 UTC,8.1,0,-74.008882,40.718841,-74.007096,40.741467,1
2010-04-17 14:33:25 UTC,6.1,0,-73.996714,40.720471,-73.993558,40.717918,1
2010-04-20 16:12:13 UTC,4.5,0,-73.959936,40.779083,-73.964742,40.770232,1
2010-04-22 01:17:57 UTC,14.1,1,-74.005787,40.74061,-73.954266,40.776418,2
2010-04-24 14:22:06 UTC,6.5,0,-73.952842,40.772445,-73.964062,40.756628,1
2010-04-22 06:50:21 UTC,6.9,0,-73.970855,40.783458,-73.958846,40.76573,1
2010-04-11 19:27:01 UTC,32.1,1,-73.972425,40.689663,-73.974412,40.795764,1
2010-04-15 22:12:52 UTC,7.3,0,-73.97313,40.759193,-73.956275,40.769679,1
2010-04-21 19:01:23 UTC,13.3,1,-73.99654,40.719795,-73.974276,40.757163,1
2010-04-24 21:06:26 UTC,15.7,1,-73.960646,40.768269,-74.005409,40.725625,1
2010-04-23 00:25:07 UTC,22.5,1,-73.974567,40.742207,-73.951949,40.671738,1
2010-04-17 23:42:04 UTC,6.1,0,-73.991784,40.726268,-74.000289,40.737095,1
2010-04-22 09:36:35 UTC,9.7,0,-73.994002,40.751318,-73.991851,40.729712,1
2010-04-12 17:08:07 UTC,7.7,0,-73.995343,40.73336,-73.990543,40.753458,1
2010-04-18 20:19:58 UTC,16.1,1,-73.958656,40.80909,-73.996463,40.737194,1
2010-04-22 08:21:25 UTC,13.7,1,-73.994036,40.741148,-74.010874,40.701849,1
2010-04-21 04:56:13 UTC,16.1,1,-73.975939,40.76555,-73.871425,40.756921,2
2010-04-20 00:22:13 UTC,4.1,0,-73.989327,40.730196,-73.981383,40.741186,1
2010-04-17 03:49:31 UTC,12.5,1,-73.953552,40.775371,-73.929952,40.773466,1
2010-04-20 14:28:02 UTC,6.1,0,-73.992152,40.758971,-74.002148,40.741266,1
2010-04-24 13:50:40 UTC,10.9,1,-73.978161,40.752256,-73.954387,40.788162,2
2010-04-13 13:45:20 UTC,14.1,1,-73.962072,40.779376,-73.990088,40.732046,1
2010-04-19 17:36:17 UTC,7.3,0,-73.971826,40.765841,-73.984702,40.779368,1
2010-04-23 20:38:12 UTC,4.9,0,-73.978611,40.785415,-73.980663,40.778111,4
2010-04-13 14:25:00 UTC,11.3,1,-73.956243,40.772232,-73.985205,40.733038,1
2010-04-18 09:28:55 UTC,3.3,0,-73.988882,40.763307,-73.983215,40.761053,1
2010-04-16 06:09:53 UTC,14.5,1,-73.953815,40.806569,-73.910484,40.84345,1
2010-04-16 10:44:22 UTC,4.9,0,-73.951014,40.785988,-73.949484,40.796217,1
2010-04-14 17:40:04 UTC,6.9,0,-73.972544,40.750266,-73.990229,40.732353,1
2010-04-20 22:26:54 UTC,4.9,0,-73.985105,40.759921,-73.982527,40.76249,1
2010-04-12 15:05:52 UTC,11.3,1,-73.954858,40.789372,-73.980639,40.754115,1
2010-04-20 19:46:37 UTC,7.7,0,-73.958027,40.770001,-73.979892,40.773866,1
2010-04-21 23:36:42 UTC,45.0,1,-73.825258,40.742364,-73.825629,40.742562,1
2010-04-17 15:40:11 UTC,7.3,0,-73.99089,40.766048,-73.967456,40.76528,1
2010-04-11 14:44:51 UTC,5.7,0,-73.991811,40.74422,-73.976842,40.743235,1
2010-04-21 15:15:30 UTC,11.7,1,-74.015896,40.71129,-73.99505,40.749991,1
2010-04-22 07:09:58 UTC,12.5,1,-74.009334,40.706856,-73.980576,40.759442,1
2010-04-11 12:28:19 UTC,28.9,1,-74.014035,40.70254,-73.981882,40.778202,1
2010-04-15 06:26:21 UTC,6.9,0,-73.987841,40.700642,-74.007988,40.705022,1
2010-04-22 12:44:51 UTC,14.1,1,-73.967894,40.802363,-73.967729,40.76272,1
2010-04-19 12:14:31 UTC,13.3,1,-73.982286,40.748769,-73.983949,40.774638,1
2010-04-22 13:36:50 UTC,4.9,0,-73.968313,40.768121,-73.957284,40.78299,1
2010-04-23 11:22:16 UTC,10.5,1,-73.977276,40.751949,-73.962692,40.772535,3
2010-04-22 08:58:00 UTC,31.47,1,-73.862513,40.76892,-73.972575,40.756792,5
2010-04-14 20:44:19 UTC,46.0,1,-73.978269,40.763011,-74.040063,40.737177,1
2010-04-14 11:22:10 UTC,4.5,0,-73.965827,40.754575,-73.974692,40.749902,1
2010-04-22 16:57:12 UTC,20.1,1,-73.964554,40.807314,-73.983458,40.738952,2
2010-04-21 17:35:57 UTC,12.5,1,-73.986353,40.722041,-73.969962,40.762054,2
2010-04-12 06:10:39 UTC,7.3,0,-74.009067,40.71684,-73.988675,40.718597,1
2010-04-17 18:28:28 UTC,11.7,1,-73.977139,40.779379,-74.000978,40.742552,1
2010-04-16 23:31:16 UTC,6.1,0,-73.987325,40.775786,-73.986996,40.760882,1
2010-04-21 07:03:39 UTC,6.1,0,-73.994196,40.751323,-73.976806,40.763986,1
2010-04-15 15:11:15 UTC,6.5,0,-73.979288,40.784936,-73.984236,40.765038,1
2010-04-23 19:52:55 UTC,2.9,0,-73.980805,40.742217,-73.977891,40.746056,1
2010-04-24 18:23:45 UTC,5.7,0,-73.963495,40.756992,-73.950517,40.771238,2
2010-04-13 20:05:51 UTC,5.3,0,-73.973136,40.75366,-73.974509,40.76306,1
2010-04-14 10:01:23 UTC,3.7,0,-73.981503,40.749823,-73.976965,40.75569,1
2010-04-16 20:41:54 UTC,5.3,0,-74.00304,40.728086,-73.991404,40.727291,1
2010-04-22 19:42:19 UTC,4.9,0,-73.983671,40.756765,-73.990257,40.750809,1
2010-04-13 06:04:44 UTC,17.5,1,-73.970288,40.762338,-73.970113,40.762479,1
2010-04-23 00:55:41 UTC,9.7,0,-73.991499,40.685247,-74.007866,40.707576,1
2010-04-17 18:12:05 UTC,8.5,0,-73.953304,40.78258,-73.98238,40.768086,2
2010-04-16 07:22:46 UTC,6.9,0,-73.97921,40.736225,-73.978467,40.754414,1
2010-04-13 21:07:31 UTC,11.7,1,-73.971958,40.75709,-73.932063,40.796485,1
2010-04-14 14:00:03 UTC,5.3,0,-73.980439,40.730503,-73.993637,40.729156,1
2010-04-23 20:39:50 UTC,4.9,0,-73.961609,40.764527,-73.948957,40.770728,1
2010-04-15 23:04:23 UTC,12.5,1,-74.010467,40.709225,-73.984683,40.765077,1
2010-04-24 18:47:00 UTC,12.5,1,-73.98202,40.758977,-73.998592,40.723545,1
2010-04-14 12:18:20 UTC,6.5,0,-73.98235,40.75821,-73.969604,40.761154,1
2010-04-22 09:10:11 UTC,6.5,0,-73.971634,40.754582,-73.976154,40.763632,1
2010-04-12 20:41:25 UTC,4.9,0,-74.005962,40.750826,-74.00101,40.742447,1
2010-04-20 21:51:11 UTC,6.9,0,-73.968995,40.761031,-73.979652,40.737355,1
2010-04-20 22:14:12 UTC,8.5,0,-73.990026,40.734321,-73.964672,40.758215,2
2010-04-16 10:39:58 UTC,4.9,0,-74.000833,40.73706,-74.006219,40.723327,1
2010-04-17 13:14:38 UTC,3.3,0,-74.001343,40.736924,-74.004489,40.734769,1
2010-04-24 14:48:08 UTC,4.9,0,-73.964736,40.762447,-73.966909,40.772317,2
2010-04-24 12:29:39 UTC,4.9,0,-73.963849,40.771285,-73.972249,40.759886,2
2010-04-13 21:09:21 UTC,6.1,0,-73.967447,40.759085,-73.954929,40.773227,1
2010-04-23 20:05:53 UTC,4.9,0,-74.007533,40.715593,-74.002443,40.729097,1
2010-04-18 13:08:10 UTC,11.7,1,-73.993186,40.749625,-73.95616,40.769586,1
2010-04-22 04:35:17 UTC,29.3,1,-74.001622,40.751015,-73.866129,40.821481,1
2010-04-23 19:17:35 UTC,5.7,0,-73.957152,40.778542,-73.968083,40.787322,1
2010-04-19 07:18:55 UTC,5.7,0,-73.986442,40.73992,-73.990476,40.750595,1
2010-04-16 12:17:12 UTC,13.3,1,-74.008218,40.735619,-73.976761,40.750425,1
2010-04-22 11:25:58 UTC,10.5,1,-73.998571,40.739903,-73.969549,40.760827,1
2010-04-23 12:24:36 UTC,10.5,1,-73.953113,40.782811,-73.965076,40.755114,1
2010-04-21 13:25:00 UTC,9.3,0,-73.982783,40.759738,-73.97017,40.78936,5
2010-04-23 08:38:28 UTC,8.5,0,-73.992571,40.737441,-73.970821,40.756114,1
2010-04-21 09:08:00 UTC,5.3,0,-74.016255,40.707842,-74.005452,40.707013,1
2010-04-18 09:12:49 UTC,19.7,1,-73.997998,40.763191,-73.926841,40.864776,1
2010-04-17 09:55:33 UTC,6.9,0,-73.988563,40.769209,-73.962978,40.766327,1
2010-04-16 01:12:09 UTC,10.1,1,-73.952911,40.776194,-73.983933,40.745844,2
2010-04-14 11:52:22 UTC,12.1,1,-74.00756,40.725764,-73.991715,40.766267,1
2010-04-19 02:57:43 UTC,5.7,0,-73.974812,40.753249,-73.983576,40.766828,1
2010-04-22 20:51:12 UTC,7.3,0,-73.990007,40.735148,-73.990937,40.756009,1
2010-04-23 04:22:24 UTC,4.5,0,-73.988431,40.720072,-73.978969,40.720963,2
2010-04-15 22:49:00 UTC,7.3,0,-73.953103,40.775878,-73.971493,40.755692,1
2010-04-16 12:13:49 UTC,49.57,1,-73.790016,40.647253,-73.952852,40.774182,1
2010-04-17 00:06:08 UTC,6.9,0,-73.990156,40.761938,-73.997655,40.746505,2
2010-04-12 12:03:35 UTC,5.3,0,-73.966053,40.789899,-73.952311,40.789377,1
2010-04-13 18:01:38 UTC,22.1,1,-73.995908,40.754017,-73.974231,40.672428,1
2010-04-25 02:14:47 UTC,8.1,0,-73.991109,40.730127,-73.986087,40.75576,2
2010-04-21 22:37:40 UTC,6.1,0,-73.967309,40.803568,-73.982585,40.782551,1
2010-04-17 14:53:42 UTC,45.0,1,-73.789165,40.647011,-73.970641,40.764984,2
2010-04-16 23:42:00 UTC,9.3,0,-73.992552,40.728662,-73.970767,40.751612,1
2010-04-22 19:30:15 UTC,9.3,0,-74.00628,40.741463,-74.017073,40.705473,2
2010-04-19 19:57:26 UTC,11.3,1,-74.010795,40.70356,-73.993691,40.747401,1
2010-04-24 08:56:47 UTC,23.3,1,-73.979335,40.762772,-73.872187,40.774351,1
2010-04-16 07:54:03 UTC,49.57,1,-73.78059,40.647571,-73.990862,40.745284,1
2010-04-15 15:54:37 UTC,4.1,0,-73.958885,40.772452,-73.950519,40.782486,1
2010-04-14 17:12:05 UTC,15.7,1,-73.943196,40.777185,-74.002021,40.736366,1
2010-04-22 13:51:08 UTC,6.1,0,-73.980445,40.751392,-73.973274,40.760735,2
2010-04-22 16:58:36 UTC,8.5,0,-73.974788,40.756998,-73.983505,40.763222,2
2010-04-18 01:53:09 UTC,10.1,1,-74.006007,40.735862,-73.968905,40.764394,3
2010-04-23 08:08:50 UTC,9.3,0,-73.981768,40.749472,-74.005215,40.72874,1
2010-04-22 09:15:59 UTC,18.9,1,-73.971304,40.760897,-74.008872,40.713052,2
2010-04-18 19:20:06 UTC,6.5,0,-73.997837,40.761321,-73.992246,40.743473,1
2010-04-20 17:55:36 UTC,17.3,1,-73.994047,40.75124,-73.940676,40.811745,1
2010-04-14 21:00:56 UTC,6.5,0,-73.964454,40.770581,-73.977454,40.753735,1
2010-04-11 12:51:16 UTC,9.7,0,-73.993678,40.749813,-73.999355,40.731244,1
2010-04-14 20:05:43 UTC,6.5,0,-73.964653,40.769885,-73.95518,40.786738,1
2010-04-16 16:16:52 UTC,8.9,0,-73.971307,40.758452,-74.000609,40.737417,1
2010-04-21 13:06:16 UTC,4.9,0,-73.951058,40.810393,-73.960038,40.818323,1
2010-04-14 07:48:32 UTC,7.7,0,-73.98837,40.759422,-73.980719,40.742494,1
2010-04-16 09:50:10 UTC,9.7,0,-73.991706,40.716188,-73.989955,40.73698,2
2010-04-12 15:33:13 UTC,6.5,0,-73.981573,40.759187,-73.991438,40.749678,1
2010-04-11 12:09:20 UTC,2.9,0,-73.95479,40.777575,-73.951462,40.782348,1
2010-04-23 22:02:39 UTC,4.5,0,-73.980011,40.754081,-73.973328,40.749788,1
2010-04-12 08:16:57 UTC,5.7,0,-73.966,40.771048,-73.975871,40.757759,1
2010-04-15 09:05:40 UTC,4.9,0,-73.966821,40.763913,-73.958644,40.763954,1
2010-04-15 21:42:20 UTC,16.1,1,-73.987257,40.758326,-73.993793,40.747453,1
2010-04-20 14:56:23 UTC,4.9,0,-73.982488,40.735448,-73.9945,40.72883,1
2010-04-16 14:41:10 UTC,8.1,0,-73.970421,40.783835,-73.947451,40.77981,1
2010-04-16 20:06:49 UTC,8.1,0,-73.968926,40.764261,-73.973531,40.7481,2
2010-04-18 23:50:56 UTC,5.3,0,-73.962217,40.767882,-73.979234,40.762153,1
2010-04-20 18:29:44 UTC,14.5,1,-73.947572,40.775451,-73.998869,40.731674,1
2010-04-20 09:19:31 UTC,6.1,0,-73.972328,40.759474,-73.983636,40.755263,1
2010-04-22 22:57:44 UTC,8.1,0,-73.978104,40.737374,-73.952284,40.768909,2
2010-04-15 18:46:02 UTC,10.5,1,-74.00667,40.741572,-74.011199,40.708123,1
2010-04-13 14:24:30 UTC,4.9,0,-73.986186,40.746661,-73.993598,40.751996,1
2010-04-23 21:06:23 UTC,5.3,0,-74.012492,40.716918,-74.004606,40.719674,1
2010-04-17 23:09:26 UTC,14.1,1,-73.990568,40.728715,-73.956896,40.718618,1
2010-04-24 11:32:55 UTC,8.1,0,-73.976541,40.764813,-73.991885,40.744974,1
2010-04-16 14:27:59 UTC,4.9,0,-74.016108,40.711154,-74.010119,40.721273,1
2010-04-18 04:18:18 UTC,7.7,0,-73.988168,40.723116,-73.999508,40.742608,3
2010-04-15 09:41:59 UTC,4.5,0,-73.98222,40.775642,-73.975798,40.782127,1
2010-04-18 15:31:00 UTC,27.47,1,-73.98544,40.747142,-73.865053,40.7705,1
2010-04-20 00:24:32 UTC,4.9,0,-73.844311,40.721373,-73.861461,40.719166,1
2010-04-21 12:50:24 UTC,4.9,0,-73.976233,40.750145,-73.962399,40.760209,1
2010-04-14 09:13:37 UTC,5.3,0,-73.981487,40.746991,-73.992645,40.736518,1
2010-04-11 18:52:01 UTC,6.1,0,-73.970497,40.767227,-73.971358,40.7626,1
2010-04-17 22:11:03 UTC,6.1,0,-73.989986,40.72343,-74.001868,40.730419,1
2010-04-15 07:25:27 UTC,6.5,0,-73.961404,40.760872,-73.981894,40.752316,1
2010-04-12 16:19:56 UTC,18.5,1,-74.012963,40.71653,-73.978928,40.761046,1
2010-04-17 02:14:03 UTC,4.5,0,-73.982342,40.762586,-73.973319,40.757594,1
2010-04-14 09:56:36 UTC,6.1,0,-73.964832,40.7682,-73.968826,40.766495,2
2010-04-21 10:26:57 UTC,8.1,0,-73.991866,40.749967,-73.983471,40.734371,1
2010-04-24 02:29:19 UTC,15.7,1,-74.00147,40.739333,-73.941615,40.708371,1
2010-04-12 17:03:03 UTC,8.5,0,-73.975924,40.781324,-73.956713,40.762877,1
2010-04-19 20:23:28 UTC,10.1,1,-73.972802,40.756547,-74.004629,40.742226,2
2010-04-16 17:36:05 UTC,6.5,0,-73.963701,40.774045,-73.976638,40.787607,1
2010-04-17 01:45:20 UTC,6.5,0,-73.985566,40.743867,-74.004659,40.747006,1
2010-04-14 18:33:07 UTC,4.9,0,-73.952522,40.776809,-73.942041,40.787059,1
2010-04-17 21:48:14 UTC,4.5,0,-73.949098,40.78177,-73.957343,40.769938,1
2010-04-21 22:37:00 UTC,4.5,0,-74.005018,40.722795,-73.994583,40.721307,1
2010-04-21 19:08:40 UTC,4.9,0,-73.985783,40.76268,-73.98299,40.771749,1
2010-04-23 20:25:41 UTC,3.7,0,-73.980159,40.765468,-73.986294,40.757765,1
2010-04-23 09:09:47 UTC,4.9,0,-73.946741,40.784899,-73.955386,40.786888,1
2010-04-14 08:35:49 UTC,6.1,0,-73.980645,40.733922,-73.976116,40.750903,1
2010-04-16 01:33:39 UTC,4.5,0,-74.00171,40.72974,-73.994633,40.723859,1
2010-04-17 17:04:08 UTC,10.9,1,-73.960744,40.765639,-73.991143,40.750415,3
2010-04-21 13:30:59 UTC,4.5,0,-73.979933,40.79579,-73.991063,40.793915,1
2010-04-14 18:25:51 UTC,8.1,0,-73.990287,40.740303,-73.998204,40.722777,1
2010-04-11 05:08:08 UTC,10.5,1,-74.005066,40.740879,-73.989977,40.757407,2
2010-04-17 09:35:45 UTC,7.3,0,-73.985044,40.758909,-74.004412,40.747212,4
2010-04-21 05:00:02 UTC,18.5,1,-73.970534,40.755683,-73.956931,40.713597,1
2010-04-24 01:35:20 UTC,21.7,1,-73.987519,40.719816,-73.965067,40.802759,1
2010-04-22 15:21:02 UTC,6.1,0,-73.985383,40.778378,-73.987869,40.762947,1
2010-04-14 10:19:34 UTC,12.9,1,-74.001349,40.737047,-73.957012,40.76622,1
2010-04-16 23:19:09 UTC,7.7,0,-74.010592,40.717544,-74.007377,40.741106,1
2010-04-23 10:42:33 UTC,18.1,1,-74.016622,40.706359,-73.971779,40.757123,1
2010-04-16 17:47:40 UTC,8.5,0,-73.97316,40.746175,-73.960659,40.769551,1
2010-04-13 18:51:04 UTC,9.3,0,-74.000882,40.729643,-74.008488,40.707453,2
2010-04-23 18:46:51 UTC,10.1,1,-73.985764,40.742866,-74.00863,40.716279,2
2010-04-21 12:14:43 UTC,16.1,1,-73.955929,40.772012,-73.991723,40.74962,1
2010-04-18 01:34:40 UTC,10.1,1,-73.963904,40.756712,-74.001192,40.746679,1
2010-04-13 10:27:08 UTC,5.3,0,-73.985537,40.74733,-74.000463,40.747666,1
2010-04-18 21:10:59 UTC,5.7,0,-74.010624,40.719781,-74.005371,40.709629,4
2010-04-20 07:29:34 UTC,8.5,0,-74.000953,40.728816,-73.987747,40.760001,1
2010-04-23 09:23:25 UTC,6.5,0,-73.968893,40.767283,-73.953206,40.777614,1
2010-04-17 09:57:16 UTC,8.9,0,-73.983104,40.760536,-74.003629,40.725387,1
2010-04-11 11:59:38 UTC,13.3,1,-73.987113,40.750831,-74.013827,40.702428,1
2010-04-19 17:08:21 UTC,4.5,0,-73.966332,40.762051,-73.954392,40.770352,1
2010-04-12 16:11:46 UTC,8.5,0,-73.989161,40.726889,-73.993719,40.751895,1
2010-04-19 18:08:23 UTC,8.9,0,-73.978832,40.740567,-74.006885,40.748971,1
2010-04-17 11:36:32 UTC,15.7,1,-74.005836,40.736412,-73.949724,40.780359,1
2010-04-20 18:57:07 UTC,17.7,1,-73.945419,40.834438,-73.990262,40.759286,1
2010-04-12 06:39:27 UTC,4.5,0,-73.953011,40.780181,-73.952414,40.789759,1
2010-04-16 09:53:39 UTC,3.3,0,-73.978842,40.74761,-73.983753,40.740857,1
2010-04-24 19:03:17 UTC,11.7,1,-73.992494,40.749164,-73.972473,40.793949,1
2010-04-23 22:09:54 UTC,32.1,1,-74.005146,40.739823,-74.037521,40.619723,1
2010-04-21 08:04:57 UTC,13.7,1,-73.968656,40.794157,-73.982405,40.751096,1
2010-04-23 18:35:33 UTC,14.1,1,-73.978131,40.729592,-73.958251,40.733876,1
2010-04-18 09:33:26 UTC,8.1,0,-73.96932,40.764658,-73.987569,40.738432,2
2010-04-14 21:23:33 UTC,6.9,0,-73.972842,40.75265,-73.991404,40.750186,1
2010-04-21 14:09:41 UTC,6.5,0,-73.989796,40.74108,-74.007438,40.72817,2
2010-04-19 19:29:32 UTC,10.5,1,-73.984778,40.757017,-74.01115,40.715552,1
2010-04-12 15:48:25 UTC,5.7,0,-73.98461,40.742688,-73.987445,40.735937,3
2010-04-24 16:05:32 UTC,4.9,0,-73.995705,40.739088,-74.005993,40.745266,1
2010-04-14 15:31:51 UTC,6.9,0,-73.975762,40.759011,-73.986897,40.77093,1
2010-04-22 12:21:52 UTC,10.5,1,-73.987681,40.759834,-74.005181,40.740253,1
2010-04-15 00:28:45 UTC,11.3,1,-73.981555,40.728658,-73.954135,40.770243,1
2010-04-20 21:15:08 UTC,5.7,0,-74.008767,40.719327,-74.000985,40.734524,1
2010-04-23 09:16:59 UTC,7.7,0,-73.982049,40.772756,-73.960401,40.765966,1
2010-04-14 16:52:00 UTC,6.5,0,-73.970203,40.767717,-73.954398,40.764705,1
2010-04-11 14:32:17 UTC,8.1,0,-73.986817,40.753589,-73.965457,40.77162,2
2010-04-20 15:59:00 UTC,6.9,0,-73.981305,40.765512,-73.97581,40.756473,1
2010-04-22 12:12:54 UTC,12.5,1,-73.991348,40.770489,-73.994659,40.737297,1
2010-04-23 12:04:01 UTC,6.5,0,-73.960521,40.778225,-73.969743,40.760025,1
2010-04-12 19:10:15 UTC,7.7,0,-73.982201,40.764702,-73.978059,40.753702,1
2010-04-17 13:46:20 UTC,5.7,0,-73.987991,40.748821,-73.979052,40.751814,1
2010-04-24 00:33:42 UTC,3.7,0,-73.984218,40.724984,-73.982006,40.730284,1
2010-04-23 17:07:40 UTC,4.1,0,-73.948836,40.776765,-73.951752,40.78204,2
2010-04-14 16:25:41 UTC,3.7,0,-73.981865,40.728319,-73.990157,40.732517,1
2010-04-23 17:41:50 UTC,4.9,0,-73.950271,40.783633,-73.949413,40.773665,2
2010-04-16 11:29:11 UTC,28.67,1,-73.964905,40.763873,-73.861184,40.767908,2
2010-04-16 22:40:37 UTC,6.1,0,-73.986475,40.766535,-73.984557,40.758878,2
2010-04-20 05:24:12 UTC,15.3,1,-73.985053,40.768808,-73.909785,40.761466,1
2010-04-14 20:17:04 UTC,7.3,0,-73.979194,40.686621,-73.999617,40.683614,1
2010-04-22 10:11:03 UTC,49.57,1,-73.97823,40.747776,-73.790184,40.646873,2
2010-04-15 09:01:23 UTC,4.9,0,-73.995549,40.724691,-74.005036,40.728435,1
2010-04-21 10:01:20 UTC,6.5,0,-73.992234,40.749811,-74.001065,40.757269,1
2010-04-16 09:21:06 UTC,17.7,1,-73.968851,40.759291,-73.988751,40.736586,1
2010-04-21 10:07:50 UTC,4.5,0,-73.947343,40.776062,-73.959094,40.781124,2
2010-04-21 23:30:20 UTC,25.3,1,-74.003879,40.726169,-73.909537,40.778754,2
2010-04-22 08:31:36 UTC,5.7,0,-73.982336,40.758673,-73.993223,40.751156,4
2010-04-12 19:38:13 UTC,8.5,0,-73.967964,40.751864,-73.982414,40.773613,1
2010-04-20 07:39:46 UTC,4.1,0,-73.991855,40.764524,-73.992831,40.758021,1
2010-04-24 03:49:15 UTC,13.7,1,-74.012103,40.720059,-73.975143,40.774194,1
2010-04-23 08:45:37 UTC,13.3,1,-73.974344,40.761795,-73.958767,40.809796,1
2010-04-21 23:16:20 UTC,5.3,0,-73.958202,40.71326,-73.944852,40.710823,1
2010-04-13 09:40:26 UTC,6.5,0,-74.01596,40.711337,-73.994747,40.75032,1
2010-04-21 18:55:20 UTC,8.1,0,-73.999035,40.726748,-73.9764,40.73254,1
2010-04-23 07:18:21 UTC,11.7,1,-73.952288,40.787385,-73.989362,40.736381,1
2010-04-13 08:05:48 UTC,10.1,1,-73.972812,40.789998,-73.972956,40.761902,1
2010-04-11 04:37:04 UTC,5.7,0,-73.991864,40.722219,-74.006541,40.73019,1
2010-04-12 06:53:41 UTC,18.5,1,-73.980382,40.763421,-73.942922,40.841534,1
2010-04-20 06:37:41 UTC,6.1,0,-73.988626,40.774869,-73.974951,40.761884,2
